"TimeUTC","timestampInMs","requestPath","requestMethod","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","lambdaDurationInMs","lambdaRegion","lambdaMaxMemoryUsed","lambdaMemorySize","message","projectId","projectName"
"2023-10-24 03:09:50",1698116990218,"www.stoneydsp.com/login","GET",-10,"9nd9b-1698116990192-96a309aaf12d","['Vercelbot/0.1 (screenshot; +https://vercel.com)']","info","production","production","-","edge-middleware","/middleware","www.stoneydsp.com","stoneydsp-57bvb3i49-stoneydsp.vercel.app","dpl_srWBLDLzRgnkVREMbzFdY8LssEoM",-1,"-",-1,-1,"Bot 144.126.217.243 crawling from Santa Clara, CA, US","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:09:50",1698116990195,"www.stoneydsp.com/login","GET",200,"sfo1::9nd9b-1698116990192-96a309aaf12d","['Vercelbot/0.1 (screenshot; +https://vercel.com)']","info","production","production","-","edge-middleware","/middleware","www.stoneydsp.com","stoneydsp-57bvb3i49-stoneydsp.vercel.app","dpl_srWBLDLzRgnkVREMbzFdY8LssEoM",-1,"-",-1,-1,"[GET] [middleware: ""middleware""] /login status=200","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:09:49",1698116989643,"www.stoneydsp.com/login","GET",200,"sfo1::lhr1::p9dpm-1698116989407-41e7e0a74372","['Vercelbot/0.1 (screenshot; +https://vercel.com)']","info","production","production","-","lambda","/login","www.stoneydsp.com","www.stoneydsp.com","dpl_srWBLDLzRgnkVREMbzFdY8LssEoM",365,"lhr1",0,0,"[GET] /login status=200
","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:09:49",1698116989433,"www.stoneydsp.com/login","GET",-10,"p9dpm-1698116989407-41e7e0a74372","['Vercelbot/0.1 (screenshot; +https://vercel.com)']","info","production","production","-","edge-middleware","/middleware","www.stoneydsp.com","stoneydsp-57bvb3i49-stoneydsp.vercel.app","dpl_srWBLDLzRgnkVREMbzFdY8LssEoM",-1,"-",-1,-1,"Bot 144.126.217.243 crawling from Santa Clara, CA, US","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:09:49",1698116989410,"www.stoneydsp.com/login","GET",200,"sfo1::p9dpm-1698116989407-41e7e0a74372","['Vercelbot/0.1 (screenshot; +https://vercel.com)']","info","production","production","-","edge-middleware","/middleware","www.stoneydsp.com","stoneydsp-57bvb3i49-stoneydsp.vercel.app","dpl_srWBLDLzRgnkVREMbzFdY8LssEoM",-1,"-",-1,-1,"[GET] [middleware: ""middleware""] /login status=200","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:09:47",1698116987964,"www.stoneydsp.com/","GET",307,"sfo1::lhr1::ljsv5-1698116987612-b36042170450","['Vercelbot/0.1 (screenshot; +https://vercel.com)']","info","production","production","-","lambda","/","www.stoneydsp.com","www.stoneydsp.com","dpl_srWBLDLzRgnkVREMbzFdY8LssEoM",793,"lhr1",0,0,"[GET] / status=307
","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:09:47",1698116987732,"www.stoneydsp.com/","GET",-10,"ljsv5-1698116987612-b36042170450","['Vercelbot/0.1 (screenshot; +https://vercel.com)']","info","production","production","-","edge-middleware","/middleware","www.stoneydsp.com","stoneydsp-57bvb3i49-stoneydsp.vercel.app","dpl_srWBLDLzRgnkVREMbzFdY8LssEoM",-1,"-",-1,-1,"Bot 144.126.217.243 crawling from Santa Clara, CA, US","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:09:47",1698116987700,"www.stoneydsp.com/","GET",200,"sfo1::ljsv5-1698116987612-b36042170450","['Vercelbot/0.1 (screenshot; +https://vercel.com)']","info","production","production","-","edge-middleware","/middleware","www.stoneydsp.com","stoneydsp-57bvb3i49-stoneydsp.vercel.app","dpl_srWBLDLzRgnkVREMbzFdY8LssEoM",-1,"-",-1,-1,"[GET] [middleware: ""middleware""] / status=200","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:09:47",1698116987253,"stoneydsp-pi9efvla5-stoneydsp.vercel.app/","GET",307,"sfo1::lhr1::b5b7q-1698116986706-5fc778548a80","['Vercelbot/0.1 (screenshot; +https://vercel.com)']","info","preview","production","-","lambda","/","stoneydsp-pi9efvla5-stoneydsp.vercel.app","stoneydsp-pi9efvla5-stoneydsp.vercel.app","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",260.93,"lhr1",148,1024,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:09:46",1698116986733,"stoneydsp-pi9efvla5-stoneydsp.vercel.app/","GET",-10,"b5b7q-1698116986706-5fc778548a80","['Vercelbot/0.1 (screenshot; +https://vercel.com)']","info","preview","production","-","edge-middleware","/middleware","stoneydsp-pi9efvla5-stoneydsp.vercel.app","stoneydsp-pi9efvla5-stoneydsp.vercel.app","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",-1,"-",-1,-1,"Bot 144.126.217.243 crawling from Santa Clara, CA, US","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:09:46",1698116986709,"stoneydsp-pi9efvla5-stoneydsp.vercel.app/","GET",200,"sfo1::b5b7q-1698116986706-5fc778548a80","['Vercelbot/0.1 (screenshot; +https://vercel.com)']","info","preview","production","-","edge-middleware","/middleware","stoneydsp-pi9efvla5-stoneydsp.vercel.app","stoneydsp-pi9efvla5-stoneydsp.vercel.app","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",-1,"-",-1,-1,"[GET] [middleware: ""middleware""] / status=200","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:09:46",1698116986000,"stoneydsp-pi9efvla5-stoneydsp.vercel.app/","GET",401,"lz9rl-1698116986211-e93b34247b1f","['Vercelbot/0.1 (screenshot; +https://vercel.com)']","warning","preview","production","MISS","request","/","stoneydsp-pi9efvla5-stoneydsp.vercel.app","stoneydsp-pi9efvla5-stoneydsp.vercel.app","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:09:36",1698116976000,"www.stoneydsp.com/api/webhooks/","GET",308,"cfbj6-1698116976791-1c5ec5fad2c5","['Stripe/1.0 (+https://stripe.com/docs/webhooks)']","info","production","production","MISS","request","/api/webhooks/","www.stoneydsp.com","stoneydsp-57bvb3i49-stoneydsp.vercel.app","dpl_srWBLDLzRgnkVREMbzFdY8LssEoM",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:09:15",1698116955000,"www.stoneydsp.com/api/webhooks/","GET",308,"b8t7m-1698116955818-003e9aab1966","['Stripe/1.0 (+https://stripe.com/docs/webhooks)']","info","production","production","MISS","request","/api/webhooks/","www.stoneydsp.com","stoneydsp-57bvb3i49-stoneydsp.vercel.app","dpl_srWBLDLzRgnkVREMbzFdY8LssEoM",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:52",1698116932000,"stoneydsp-57bvb3i49-stoneydsp.vercel.app/favicon.ico","GET",200,"9qdd7-1698116932895-cf7cc2483355","['Vercelbot/0.1 (favicon; +https://vercel.com)']","info","preview","production","MISS","request","/favicon.ico","stoneydsp-57bvb3i49-stoneydsp.vercel.app","stoneydsp-57bvb3i49-stoneydsp.vercel.app","dpl_srWBLDLzRgnkVREMbzFdY8LssEoM",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:52",1698116932000,"stoneydsp-57bvb3i49-stoneydsp.vercel.app/favicon.ico","GET",200,"8vvgh-1698116931985-46a31a943caa","['Vercelbot/0.1 (favicon; +https://vercel.com)']","info","preview","production","MISS","request","/favicon.ico","stoneydsp-57bvb3i49-stoneydsp.vercel.app","stoneydsp-57bvb3i49-stoneydsp.vercel.app","dpl_srWBLDLzRgnkVREMbzFdY8LssEoM",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:51",1698116931000,"stoneydsp-57bvb3i49-stoneydsp.vercel.app/","GET",200,"8vvgh-1698116931522-592b76a077a1","['Vercelbot/0.1 (favicon; +https://vercel.com)']","info","preview","production","MISS","request","/","stoneydsp-57bvb3i49-stoneydsp.vercel.app","stoneydsp-57bvb3i49-stoneydsp.vercel.app","dpl_srWBLDLzRgnkVREMbzFdY8LssEoM",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:51",1698116931000,"stoneydsp-57bvb3i49-stoneydsp.vercel.app/","GET",200,"5s2wq-1698116931412-8d1a66626c04","['Vercelbot/0.1 (favicon; +https://vercel.com)']","info","preview","production","MISS","request","/","stoneydsp-57bvb3i49-stoneydsp.vercel.app","stoneydsp-57bvb3i49-stoneydsp.vercel.app","dpl_srWBLDLzRgnkVREMbzFdY8LssEoM",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:51",1698116931000,"stoneydsp-57bvb3i49-stoneydsp.vercel.app/","GET",200,"9nd9b-1698116931371-4d4b981af14e","['Vercelbot/0.1 (favicon; +https://vercel.com)']","info","preview","production","MISS","request","/","stoneydsp-57bvb3i49-stoneydsp.vercel.app","stoneydsp-57bvb3i49-stoneydsp.vercel.app","dpl_srWBLDLzRgnkVREMbzFdY8LssEoM",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:32",1698116912000,"www.stoneydsp.com/favicon.ico","GET",200,"ghf4r-1698116912271-d210d5e6432a","['Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)']","info","production","production","HIT","request","/favicon.ico","www.stoneydsp.com","stoneydsp-pi9efvla5-stoneydsp.vercel.app","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:31",1698116911094,"www.stoneydsp.com/login","GET",200,"hkg1::lhr1::hdt98-1698116910910-c1e8974194e0","['Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)']","info","production","production","-","lambda","/login","www.stoneydsp.com","www.stoneydsp.com","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",49.79,"lhr1",148,1024,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:30",1698116910915,"www.stoneydsp.com/login","GET",-10,"hdt98-1698116910910-c1e8974194e0","['Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)']","info","production","production","-","edge-middleware","/middleware","www.stoneydsp.com","stoneydsp-pi9efvla5-stoneydsp.vercel.app","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",-1,"-",-1,-1,"Bot 199.45.155.16 crawling from Nowhere, Somewhere, US","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:30",1698116910913,"www.stoneydsp.com/login","GET",200,"hkg1::hdt98-1698116910910-c1e8974194e0","['Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)']","info","production","production","-","edge-middleware","/middleware","www.stoneydsp.com","stoneydsp-pi9efvla5-stoneydsp.vercel.app","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",-1,"-",-1,-1,"[GET] [middleware: ""middleware""] /login status=200","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:25",1698116905797,"www.stoneydsp.com/","GET",307,"hkg1::lhr1::hdt98-1698116905518-e8ed67e6e864","['Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)']","info","production","production","-","lambda","/","www.stoneydsp.com","www.stoneydsp.com","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",154.43,"lhr1",148,1024,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:25",1698116905524,"www.stoneydsp.com/","GET",-10,"hdt98-1698116905518-e8ed67e6e864","['Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)']","info","production","production","-","edge-middleware","/middleware","www.stoneydsp.com","stoneydsp-pi9efvla5-stoneydsp.vercel.app","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",-1,"-",-1,-1,"Bot 199.45.155.16 crawling from Nowhere, Somewhere, US","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:25",1698116905522,"www.stoneydsp.com/","GET",200,"hkg1::hdt98-1698116905518-e8ed67e6e864","['Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)']","info","production","production","-","edge-middleware","/middleware","www.stoneydsp.com","stoneydsp-pi9efvla5-stoneydsp.vercel.app","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",-1,"-",-1,-1,"[GET] [middleware: ""middleware""] / status=200","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:23",1698116903000,"www.stoneydsp.com/favicon.ico","GET",200,"mjs97-1698116901177-03ed5b83f29b","['Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)']","info","production","production","PRERENDER","request","/favicon.ico","www.stoneydsp.com","stoneydsp-pi9efvla5-stoneydsp.vercel.app","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:19",1698116899795,"www.stoneydsp.com/login","GET",200,"hkg1::lhr1::ncb5d-1698116899122-c15bb4b0b30b","['Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)']","info","production","production","-","lambda","/login","www.stoneydsp.com","www.stoneydsp.com","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",256.74,"lhr1",148,1024,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:19",1698116899126,"www.stoneydsp.com/login","GET",-10,"ncb5d-1698116899122-c15bb4b0b30b","['Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)']","info","production","production","-","edge-middleware","/middleware","www.stoneydsp.com","stoneydsp-pi9efvla5-stoneydsp.vercel.app","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",-1,"-",-1,-1,"Bot 199.45.155.16 crawling from Nowhere, Somewhere, US","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:19",1698116899124,"www.stoneydsp.com/login","GET",200,"hkg1::ncb5d-1698116899122-c15bb4b0b30b","['Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)']","info","production","production","-","edge-middleware","/middleware","www.stoneydsp.com","stoneydsp-pi9efvla5-stoneydsp.vercel.app","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",-1,"-",-1,-1,"[GET] [middleware: ""middleware""] /login status=200","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:11",1698116891532,"www.stoneydsp.com/","GET",307,"hkg1::lhr1::ncb5d-1698116888856-3cfa31006a2f","['Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)']","info","production","production","-","lambda","/","www.stoneydsp.com","www.stoneydsp.com","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",832.74,"lhr1",120,1024,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:09",1698116889287,"www.stoneydsp.com/","GET",-10,"ncb5d-1698116888856-3cfa31006a2f","['Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)']","info","production","production","-","edge-middleware","/middleware","www.stoneydsp.com","stoneydsp-pi9efvla5-stoneydsp.vercel.app","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",-1,"-",-1,-1,"Bot 199.45.155.16 crawling from Nowhere, Somewhere, US","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:09",1698116889265,"www.stoneydsp.com/","GET",200,"hkg1::ncb5d-1698116888856-3cfa31006a2f","['Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)']","info","production","production","-","edge-middleware","/middleware","www.stoneydsp.com","stoneydsp-pi9efvla5-stoneydsp.vercel.app","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",-1,"-",-1,-1,"[GET] [middleware: ""middleware""] / status=200","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:01",1698116881000,"svn.stoneydsp.com/","GET",308,"4m69n-1698116881134-90ec36692d24","['Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)']","info","production","production","MISS","request","/","svn.stoneydsp.com","stoneydsp-pi9efvla5-stoneydsp.vercel.app","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:08:00",1698116880000,"www.stoneydsp.com/api/webhooks/","GET",308,"lzp9m-1698116880872-b9d217c3a37e","['Stripe/1.0 (+https://stripe.com/docs/webhooks)']","info","production","production","MISS","request","/api/webhooks/","www.stoneydsp.com","stoneydsp-pi9efvla5-stoneydsp.vercel.app","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
"2023-10-24 03:07:41",1698116861000,"www.stoneydsp.com/api/webhooks/","GET",308,"qd6zx-1698116861416-83b4f13b1c65","['Stripe/1.0 (+https://stripe.com/docs/webhooks)']","info","production","production","MISS","request","/api/webhooks/","www.stoneydsp.com","stoneydsp-pi9efvla5-stoneydsp.vercel.app","dpl_5NHEq3gmCFXsfWfkcxxTniSYiVVq",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu","stoneydsp"
